content,label1,label2
空间】有了孩子以后加上上班都非常忙，就会发现现在这种亲子陪伴时间太少了，之前没车的时候那也去不了，现在换了车发现空间足够大，带着孩子周边游真的再合适不过了，有时候再带上二老也是完全可以的,空间,
后备箱空间放得下一辆推车，再加上两个行李箱都是轻轻松松搞定的,空间,
最满意】我很喜欢这个车身颜色山脉灰很沉稳也很时尚整体油耗很满意自从买了这个车油钱省了很多给孩子买好吃的了满足了我们一家子6口人出去玩的需要语音服务很方便,用车成本,价格
最不满意】唯一不满意的就是当初定车内饰颜色不够多就这一个没有选择性,内饰,
空间】还是挺满意的朋友做还都说挺大第三排也就是应急或者给孩子做做也不能说不满意自己装了个行李架出去玩放东西足够了第二排很宽敞,空间,
最满意】用车最满意的地方主要就是在油耗和静音效果方面油耗非常低基本上只能够算到三毛左右而且是不充电的情况下如果充电的话算下来还要更便宜一些经营效果也是非常好毕竟用的油电混动的车而且这个车的话静音的处理比如像双层夹角玻璃这些都是处理非常好的,用车成本,价格
空间】空间方面表现还是不错的我身高1m75前排调整好位置第二排如果调到最后面的话有三千多将近四拳的距离二郎腿都可以很轻松的假期如果第二排调整好位置之后坐进第三排的话就不是那么特别满意了但能用,空间,
最满意】颜值可以，简约大气,外观,外观设计风格
富有科技感的外形太让我惊喜,外观,外观设计风格
加速也是比较快，动力足,动力,综合动力
"最不满意】价格有点高，不过还可以接受,比预算超了两万",用车成本,价格
空间】车内空间足够大，后排座位放倒可以当床了,空间,
出去旅游也可以短暂的休息，很方便,空间,
后备箱容量充足，能带很多的东西,空间,
操控】方向盘的手感很好，开起来很稳，方向盘也指向比较准确,操控,
能耗】用到现在，大概20、21左右，基本上一周充一次电就可以了,动力,续航
舒适性】七座的配置，舒适的操控系统，开起来比较舒适,舒适性,座椅
外观】流畅的侧面线条，时尚大气的外观，从来不担心找不到自己的车，格外显眼,外观,外观设计风格
内饰】中控屏很大，小孩子可以看动画片，导航很清晰，异味有点大，,内饰,
性价比】整体来说还是比较高的,用车成本,价格
动力系统优秀，提速快,动力,综合动力
车内的各种细节也比较完善，开起来比较舒适,外观,外观设计风格
为什么选择这款车】空间大，配置高，科技感强，油电混动，够满足我日常的生活.,空间,
动力】我已经过了冲动的年纪，开车也是以安全为前提，这款车的动力充沛有余，开起来轻快有力，动力说来就来，开起来比较轻松，超车也很容易,动力,综合动力
操控】这么大的车开起来还是很好操控很安全，毕竟前后有雷达还有360°全景影像，再者它的方向也轻盈并且精准，底盘能很好的抑制侧倾，开起来比较有信心,操控,
舒适性】它的车身比较宽敞，座椅也很舒适，乘坐还是挺享受的，另外过一些坑洼的时候它也不会跳动很明显，总体比较满意,舒适性,座椅
外观】它的车漆质感比较不错，另外设计上面也很加分，尤其是矩阵式设计的大灯，犹如点睛之笔，炯炯有神,外观,外观设计风格
最满意】我还挺喜欢唐DM-i的驾驶感受，和传统的燃油车开起来还是有区别的，它开起来非常的平顺有力，另外在噪音和震动上面的感受也会好很多,舒适性,座椅
最不满意】用了一个多月，总体还是比较满意的，代步非常舒服，这款车开起来刚开始会觉得刹车偏硬一些，还有会有点头的现象，适应一段时间就好了,操控,
空间】不管是前排还是后排，它的空间感都很好，坐人一点都不局促，最满意的就是后排地台全平，另外7座偶尔还能用得上，三排不用的时候也可以全平放倒,空间,
动力】它搭载全新1.5T骁云插混专用发动机，动力还是很充沛的，不管是怠速起步还是提速超车，它的动力输出都很平稳线性，开起来底气十足,动力,综合动力
操控】毕竟它是一台SUV，在操控上面确实不如轿车来得灵活，还有就是刹车调教稍微偏硬了一些，新手司机的话要适应一段时间,操控,
能耗】它的能耗表现还是比较稳定的，即使在亏电的情况下开，它的续航以及油耗也不会差太多，这说明比亚迪的技术还是比较成熟了,用车成本,价格
外观】我个人非常喜欢它的龙脸设计，就觉得很大气，还有矩阵式的大灯，以及贯穿式的尾灯，这些都是它的独有特征,外观,外观设计风格
最不满意】车子比较大，不过幸好前后有倒车雷达和360°全景影像，停车不用担心刮伤车漆，另外高速的时候路噪会有一点明显,外观,外观设计风格
空间】7座的空间，可以带上父母一起出去玩，尤其是后排坐人不仅宽敞还很舒服，地台全平不影响放脚，三排不用的时候都全平放倒，尾箱可以装很多东西,空间,
动力】虽然这款车比较重，但开起来还是比较轻快，它的动力储备比较充沛，油门响应也积极，提速的时候动力输出平稳有力，开起来还挺灵活的,动力,综合动力
操控】底盘比较高，通过性也比较好，另外整车的支撑性不错，过弯的时候也能很好的抑制侧倾车身还是比较稳的,操控,
外观】我觉得比亚迪唐新能源的设计还是比较主流的，标志性的前脸很有辨识度，尤其是它的龙眼式大灯，还是矩阵式设计，带有自动头灯功能，还是比较高级的,外观,外观设计风格
最满意】唐DM-i是比亚迪唐系列新上市的一款插电混合动力车型，这款车型相较于唐DM来说，会更倾向舒适取向，在动力方面，可能没有唐DM那么性能,动力,续航
唐DM-i搭载的是比亚迪最新一套的插电式混合动力系统，所以在动力方面，和唐DM还是有差异的,动力,综合动力
但是从外观层面去讲，唐DM-i保留的还是唐DM的造型设计，两者外观没有什么区别,外观,外观设计风格
唐DM-i的外观也还是熟悉的配方,外观,外观设计风格
车辆的前格栅为精简的横向镀铬式设计，大灯和格栅相连接，但灯组是狭长独立的布局设计，显得比较朴素,外观,外观设计风格
车辆的定位依旧是在B级SUV领域，所以是一款大体量车型,其他信息,其他信息
最满意】最满意整个车的造型，外观气派，前大灯和后尾灯非常标志性，动力也很给力，旋转中控屏超级吸引人语音识别，科技感十足、性价比高、油耗低、内饰颜色搭配协调！7坐空间大、自发热座椅、上绿牌免购置税、语音辅助系统安全可靠高端，比燃油车好太多啦！从提车到现在方方面面都非常满意,外观,外观设计风格
最不满意】地垫设计有点不是很理想，因为这个地垫设计的是斑马条，个人喜欢全平地垫，小问题回头可以换的,外观,外观设计风格
空间】5门7坐空间非常宽大，无论坐后排还是前排翘着二郎腿都很宽敞，还是很舒服的，抱着孩子睡觉也不累，而且车内的储物空间和储物盒设计的也多，可以放挺多小物件的，,空间,
最不满意】最不满意的是弹开充电口的时候，那一瞬间有一种难以言语的塑料感，其实如果是手动的我的接受程度可能更高，还有不满意的地方是后排空间如果能宽敞点就好了，储物的地方也比较少,空间,
空间】前排驾驶位的空间还比较敞亮，头顶也不会很压抑，有一拳的样子，后排就一般，头顶空间不如前排，后备箱能放我一个行李箱，座椅还能放倒，空间的延展性还是可以的,空间,
